2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050,growth_2017_2050,annual_growth_2017_2050,growthrates
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,,,
1.482312000000000000e+06,1.486606000000000000e+06,1.491916000000000000e+06,1.498214000000000000e+06,1.505553000000000000e+06,1.513156000000000000e+06,1.522425000000000000e+06,1.532695000000000000e+06,1.543007000000000000e+06,1.551138000000000000e+06,1.558437000000000000e+06,1.567473000000000000e+06,1.575042000000000000e+06,1.581053000000000000e+06,1.587277000000000000e+06,1.595109000000000000e+06,1.600427000000000000e+06,1.606240000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.656739067286252975e-03
1.547880000000000000e+05,1.572100000000000000e+05,1.589520000000000000e+05,1.595960000000000000e+05,1.601940000000000000e+05,1.610460000000000000e+05,1.620850000000000000e+05,1.630040000000000000e+05,1.636980000000000000e+05,1.644610000000000000e+05,1.652320000000000000e+05,1.661990000000000000e+05,1.672250000000000000e+05,1.680520000000000000e+05,1.688530000000000000e+05,1.698940000000000000e+05,1.712460000000000000e+05,1.723470000000000000e+05,1.734848593750000000e+05,1.746175468750000000e+05,1.757434687500000000e+05,1.768610781250000000e+05,1.779689687500000000e+05,1.790657187500000000e+05,1.801499687500000000e+05,1.812202968750000000e+05,1.822752968750000000e+05,1.833135937500000000e+05,1.843337968750000000e+05,1.853304843750000000e+05,1.863022500000000000e+05,1.872478906250000000e+05,1.881674218750000000e+05,1.890610312500000000e+05,1.899290156250000000e+05,1.907715781250000000e+05,1.915890156250000000e+05,1.923815625000000000e+05,1.931494687500000000e+05,1.938929218750000000e+05,1.946121875000000000e+05,1.953075312500000000e+05,1.959795000000000000e+05,1.966288125000000000e+05,1.972561562500000000e+05,1.978622031250000000e+05,1.984476718750000000e+05,1.990131406250000000e+05,1.995593750000000000e+05,2.000870312500000000e+05,2.005967656250000000e+05,1.639121770858764648e-01,4.610180854797363281e-03,6.278392858803272247e-03
2.803860000000000000e+05,2.823660000000000000e+05,2.840670000000000000e+05,2.858920000000000000e+05,2.878540000000000000e+05,2.901560000000000000e+05,2.930200000000000000e+05,2.960620000000000000e+05,2.990560000000000000e+05,3.012640000000000000e+05,3.032800000000000000e+05,3.057930000000000000e+05,3.076460000000000000e+05,3.083720000000000000e+05,3.096790000000000000e+05,3.113420000000000000e+05,3.121330000000000000e+05,3.133360000000000000e+05,3.153940312500000000e+05,3.174429687500000000e+05,3.194799375000000000e+05,3.215021250000000000e+05,3.235070000000000000e+05,3.254919687500000000e+05,3.274545625000000000e+05,3.293921875000000000e+05,3.313023125000000000e+05,3.331824375000000000e+05,3.350300312500000000e+05,3.368348750000000000e+05,3.385943437500000000e+05,3.403063125000000000e+05,3.419707500000000000e+05,3.435880312500000000e+05,3.451586875000000000e+05,3.466830937500000000e+05,3.481618125000000000e+05,3.495952500000000000e+05,3.509838437500000000e+05,3.523279687500000000e+05,3.536280937500000000e+05,3.548846875000000000e+05,3.560987812500000000e+05,3.572716875000000000e+05,3.584045937500000000e+05,3.594987812500000000e+05,3.605555312500000000e+05,3.615759062500000000e+05,3.625613125000000000e+05,3.635129375000000000e+05,3.644319687500000000e+05,1.630707979202270508e-01,4.588127136230468750e-03,6.234709639102220535e-03
2.430600000000000000e+05,2.412060000000000000e+05,2.401720000000000000e+05,2.399790000000000000e+05,2.405460000000000000e+05,2.412650000000000000e+05,2.422630000000000000e+05,2.433630000000000000e+05,2.445840000000000000e+05,2.456630000000000000e+05,2.466170000000000000e+05,2.480290000000000000e+05,2.492940000000000000e+05,2.500450000000000000e+05,2.508710000000000000e+05,2.519570000000000000e+05,2.523180000000000000e+05,2.531780000000000000e+05,2.541305625000000000e+05,2.550970781250000000e+05,2.560756718750000000e+05,2.570645156250000000e+05,2.580620000000000000e+05,2.590664843750000000e+05,2.600764062500000000e+05,2.610901406250000000e+05,2.621060468750000000e+05,2.631225625000000000e+05,2.641380625000000000e+05,2.651164375000000000e+05,2.660556875000000000e+05,2.669541875000000000e+05,2.678120000000000000e+05,2.686295000000000000e+05,2.694071875000000000e+05,2.701454687500000000e+05,2.708448750000000000e+05,2.715058437500000000e+05,2.721287812500000000e+05,2.727141250000000000e+05,2.732623437500000000e+05,2.737739375000000000e+05,2.742498750000000000e+05,2.746912812500000000e+05,2.750992500000000000e+05,2.754748750000000000e+05,2.758192812500000000e+05,2.761334687500000000e+05,2.764186562500000000e+05,2.766758750000000000e+05,2.769061875000000000e+05,9.372138977050781250e-02,2.718448638916015625e-03,2.634430071339011192e-03
8.040780000000000000e+05,8.058240000000000000e+05,8.087250000000000000e+05,8.127470000000000000e+05,8.169590000000000000e+05,8.206890000000000000e+05,8.250570000000000000e+05,8.302660000000000000e+05,8.356690000000000000e+05,8.397500000000000000e+05,8.433080000000000000e+05,8.474520000000000000e+05,8.508770000000000000e+05,8.545840000000000000e+05,8.578740000000000000e+05,8.619160000000000000e+05,8.647300000000000000e+05,8.673790000000000000e+05,8.718240000000000000e+05,8.762813750000000000e+05,8.807439375000000000e+05,8.852047500000000000e+05,8.896574375000000000e+05,8.940957500000000000e+05,8.985135625000000000e+05,9.029045625000000000e+05,9.072624375000000000e+05,9.115810625000000000e+05,9.158541875000000000e+05,9.200043750000000000e+05,9.240246875000000000e+05,9.279092500000000000e+05,9.316582500000000000e+05,9.352728125000000000e+05,9.387545625000000000e+05,9.421046875000000000e+05,9.453248750000000000e+05,9.484164375000000000e+05,9.513807500000000000e+05,9.542190000000000000e+05,9.569326250000000000e+05,9.595232500000000000e+05,9.619938750000000000e+05,9.643483125000000000e+05,9.665900625000000000e+05,9.687226875000000000e+05,9.707500000000000000e+05,9.726751875000000000e+05,9.745022500000000000e+05,9.762346250000000000e+05,9.778758125000000000e+05,1.273915767669677734e-01,3.640174865722656250e-03,4.382417071610689163e-03
2.576802000000000000e+06,2.569708000000000000e+06,2.572170000000000000e+06,2.580878000000000000e+06,2.589692000000000000e+06,2.602894000000000000e+06,2.618917000000000000e+06,2.633824000000000000e+06,2.653874000000000000e+06,2.676535000000000000e+06,2.699492000000000000e+06,2.725810000000000000e+06,2.751164000000000000e+06,2.773057000000000000e+06,2.793649000000000000e+06,2.819145000000000000e+06,2.847401000000000000e+06,2.870360000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.792936008423566818e-03
9.874160000000000000e+05,9.848800000000000000e+05,9.875820000000000000e+05,9.934230000000000000e+05,9.994390000000000000e+05,1.008583000000000000e+06,1.017813000000000000e+06,1.024982000000000000e+06,1.034058000000000000e+06,1.044585000000000000e+06,1.055635000000000000e+06,1.067738000000000000e+06,1.079912000000000000e+06,1.088937000000000000e+06,1.097623000000000000e+06,1.107677000000000000e+06,1.117745000000000000e+06,1.127517000000000000e+06,1.136568250000000000e+06,1.145537500000000000e+06,1.154413250000000000e+06,1.163184375000000000e+06,1.171840750000000000e+06,1.180372000000000000e+06,1.188768250000000000e+06,1.197019250000000000e+06,1.205114625000000000e+06,1.213044625000000000e+06,1.220799000000000000e+06,1.228405375000000000e+06,1.235854250000000000e+06,1.243137625000000000e+06,1.250255375000000000e+06,1.257208500000000000e+06,1.263998750000000000e+06,1.270627375000000000e+06,1.277096125000000000e+06,1.283406250000000000e+06,1.289559125000000000e+06,1.295555875000000000e+06,1.301397875000000000e+06,1.307086625000000000e+06,1.312625500000000000e+06,1.318019000000000000e+06,1.323271250000000000e+06,1.328386625000000000e+06,1.333369500000000000e+06,1.338223375000000000e+06,1.342953125000000000e+06,1.347562875000000000e+06,1.352056625000000000e+06,1.991451978683471680e-01,5.518436431884765625e-03,8.107531815767288208e-03
1.996020000000000000e+05,1.992940000000000000e+05,1.997780000000000000e+05,2.002570000000000000e+05,2.008210000000000000e+05,2.013380000000000000e+05,2.019370000000000000e+05,2.027340000000000000e+05,2.039540000000000000e+05,2.050980000000000000e+05,2.058790000000000000e+05,2.065650000000000000e+05,2.070880000000000000e+05,2.081010000000000000e+05,2.092280000000000000e+05,2.104480000000000000e+05,2.112730000000000000e+05,2.121800000000000000e+05,2.131657656250000000e+05,2.141576093750000000e+05,2.151538281250000000e+05,2.161527812500000000e+05,2.171530000000000000e+05,2.181529843750000000e+05,2.191513281250000000e+05,2.201465468750000000e+05,2.211371406250000000e+05,2.221217031250000000e+05,2.230987343750000000e+05,2.240453281250000000e+05,2.249597968750000000e+05,2.258407187500000000e+05,2.266881562500000000e+05,2.275023906250000000e+05,2.282838281250000000e+05,2.290327812500000000e+05,2.297496718750000000e+05,2.304348281250000000e+05,2.310885937500000000e+05,2.317112812500000000e+05,2.323032656250000000e+05,2.328649531250000000e+05,2.333970937500000000e+05,2.339006406250000000e+05,2.343764531250000000e+05,2.348254218750000000e+05,2.352485000000000000e+05,2.356464687500000000e+05,2.360203281250000000e+05,2.363709218750000000e+05,2.366991250000000000e+05,1.155581474304199219e-01,3.319263458251953125e-03,3.768092719838023186e-03
3.039530000000000000e+05,3.029350000000000000e+05,3.020480000000000000e+05,3.009620000000000000e+05,2.994000000000000000e+05,2.982630000000000000e+05,2.992370000000000000e+05,3.007680000000000000e+05,3.032910000000000000e+05,3.062680000000000000e+05,3.095260000000000000e+05,3.142850000000000000e+05,3.200080000000000000e+05,3.264500000000000000e+05,3.312980000000000000e+05,3.377580000000000000e+05,3.482170000000000000e+05,3.540960000000000000e+05,3.576817812500000000e+05,3.612195000000000000e+05,3.647051250000000000e+05,3.681346875000000000e+05,3.715045312500000000e+05,3.748109375000000000e+05,3.780503125000000000e+05,3.812189687500000000e+05,3.843132500000000000e+05,3.873295937500000000e+05,3.902643750000000000e+05,3.931553437500000000e+05,3.959994062500000000e+05,3.987940000000000000e+05,4.015389687500000000e+05,4.042345625000000000e+05,4.068812187500000000e+05,4.094792187500000000e+05,4.120290625000000000e+05,4.145310625000000000e+05,4.169855312500000000e+05,4.193927187500000000e+05,4.217529375000000000e+05,4.240665625000000000e+05,4.263345000000000000e+05,4.285580625000000000e+05,4.307384687500000000e+05,4.328770000000000000e+05,4.349749375000000000e+05,4.370332187500000000e+05,4.390533437500000000e+05,4.410364375000000000e+05,4.429837187500000000e+05,2.510272264480590820e-01,6.809949874877929688e-03,1.080100331455469131e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.053210000000000000e+05,3.056010000000000000e+05,3.058660000000000000e+05,3.065710000000000000e+05,3.074210000000000000e+05,3.082440000000000000e+05,3.095190000000000000e+05,3.107250000000000000e+05,3.116380000000000000e+05,3.127280000000000000e+05,3.134180000000000000e+05,3.139990000000000000e+05,3.148430000000000000e+05,3.162250000000000000e+05,3.169650000000000000e+05,3.175310000000000000e+05,3.187231562500000000e+05,3.199329062500000000e+05,3.211578750000000000e+05,3.223957812500000000e+05,3.236445937500000000e+05,3.249022500000000000e+05,3.261668437500000000e+05,3.274362812500000000e+05,3.287085312500000000e+05,3.299816250000000000e+05,3.312535312500000000e+05,3.324788750000000000e+05,3.336551562500000000e+05,3.347803125000000000e+05,3.358544375000000000e+05,3.368780000000000000e+05,3.378516250000000000e+05,3.387758125000000000e+05,3.396512500000000000e+05,3.404784375000000000e+05,3.412579375000000000e+05,3.419902812500000000e+05,3.426760625000000000e+05,3.433159062500000000e+05,3.439110000000000000e+05,3.444628125000000000e+05,3.449726562500000000e+05,3.454419375000000000e+05,3.458720625000000000e+05,3.462642812500000000e+05,3.466201250000000000e+05,3.469409062500000000e+05,3.472279375000000000e+05,9.352457523345947266e-02,2.712965011596679688e-03,2.624207409098744392e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.851030000000000000e+05,2.863770000000000000e+05,2.879780000000000000e+05,2.896280000000000000e+05,2.914680000000000000e+05,2.935430000000000000e+05,2.964630000000000000e+05,3.003060000000000000e+05,3.042260000000000000e+05,3.075980000000000000e+05,3.101510000000000000e+05,3.128030000000000000e+05,3.157170000000000000e+05,3.187130000000000000e+05,3.210430000000000000e+05,3.236450000000000000e+05,3.263578750000000000e+05,3.290437812500000000e+05,3.316993437500000000e+05,3.343213125000000000e+05,3.369066562500000000e+05,3.394523750000000000e+05,3.419555312500000000e+05,3.444130937500000000e+05,3.468220625000000000e+05,3.491795625000000000e+05,3.514825625000000000e+05,3.537435000000000000e+05,3.559596250000000000e+05,3.581286250000000000e+05,3.602504375000000000e+05,3.623253750000000000e+05,3.643539062500000000e+05,3.663363437500000000e+05,3.682732187500000000e+05,3.701648437500000000e+05,3.720116250000000000e+05,3.738138750000000000e+05,3.755719375000000000e+05,3.772862812500000000e+05,3.789577812500000000e+05,3.805877500000000000e+05,3.821773750000000000e+05,3.837278750000000000e+05,3.852405000000000000e+05,3.867162500000000000e+05,3.881565000000000000e+05,3.895624062500000000e+05,3.909351250000000000e+05,2.079133987426757812e-01,5.740523338317871094e-03,8.562733419239521027e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.538020000000000000e+05,2.548110000000000000e+05,2.560030000000000000e+05,2.574140000000000000e+05,2.587930000000000000e+05,2.601790000000000000e+05,2.619740000000000000e+05,2.638930000000000000e+05,2.657840000000000000e+05,2.681640000000000000e+05,2.702010000000000000e+05,2.715210000000000000e+05,2.729440000000000000e+05,2.749230000000000000e+05,2.768140000000000000e+05,2.785650000000000000e+05,2.804084375000000000e+05,2.822433750000000000e+05,2.840672500000000000e+05,2.858775625000000000e+05,2.876720312500000000e+05,2.894483437500000000e+05,2.912043125000000000e+05,2.929376250000000000e+05,2.946460000000000000e+05,2.963272500000000000e+05,2.979790937500000000e+05,2.995929687500000000e+05,3.011665625000000000e+05,3.026979375000000000e+05,3.041871250000000000e+05,3.056344375000000000e+05,3.070403437500000000e+05,3.084051562500000000e+05,3.097294062500000000e+05,3.110134375000000000e+05,3.122576250000000000e+05,3.134623125000000000e+05,3.146279062500000000e+05,3.157548437500000000e+05,3.168440000000000000e+05,3.178965625000000000e+05,3.189135937500000000e+05,3.198962187500000000e+05,3.208455937500000000e+05,3.217626562500000000e+05,3.226486250000000000e+05,3.235045625000000000e+05,3.243315625000000000e+05,1.642940044403076172e-01,4.620194435119628906e-03,6.298208609223365784e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.385360000000000000e+05,2.394470000000000000e+05,2.401850000000000000e+05,2.410970000000000000e+05,2.422480000000000000e+05,2.433740000000000000e+05,2.446150000000000000e+05,2.456600000000000000e+05,2.468040000000000000e+05,2.487320000000000000e+05,2.503860000000000000e+05,2.512460000000000000e+05,2.519960000000000000e+05,2.534010000000000000e+05,2.553440000000000000e+05,2.568260000000000000e+05,2.582800625000000000e+05,2.597336718750000000e+05,2.611845937500000000e+05,2.626306562500000000e+05,2.640699375000000000e+05,2.655004687500000000e+05,2.669203750000000000e+05,2.683276875000000000e+05,2.697204375000000000e+05,2.710967812500000000e+05,2.724547187500000000e+05,2.737767500000000000e+05,2.750608125000000000e+05,2.763051562500000000e+05,2.775097812500000000e+05,2.786750312500000000e+05,2.798013750000000000e+05,2.808891562500000000e+05,2.819388437500000000e+05,2.829507812500000000e+05,2.839254062500000000e+05,2.848630312500000000e+05,2.857640625000000000e+05,2.866289375000000000e+05,2.874585312500000000e+05,2.882539687500000000e+05,2.890162500000000000e+05,2.897464375000000000e+05,2.904456562500000000e+05,2.911147812500000000e+05,2.917550000000000000e+05,2.923673125000000000e+05,2.929527187500000000e+05,1.406661272048950195e-01,3.996253013610839844e-03,5.071585066616535187e-03
5.356847000000000000e+06,5.387718000000000000e+06,5.416651000000000000e+06,5.453490000000000000e+06,5.491472000000000000e+06,5.535748000000000000e+06,5.584574000000000000e+06,5.629997000000000000e+06,5.681075000000000000e+06,5.730000000000000000e+06,5.779529000000000000e+06,5.835002000000000000e+06,5.885014000000000000e+06,5.930839000000000000e+06,5.981677000000000000e+06,6.045120000000000000e+06,6.105480000000000000e+06,6.151443000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.293702267110347748e-03
